open_time,open,high,low,close,volume,amount,close_time
1682886000000,29284.0800000000000000000000000000,29288.6000000000000000000000000000,29232.7100000000000000000000000000,29279.7700000000000000000000000000,58.39812900,1708819.850000000000000000,1682886300000
1682886300000,29279.7700000000000000000000000000,29326.0100000000000000000000000000,29278.3200000000000000000000000000,29319.2000000000000000000000000000,65.62471100,1923158.350000000000000000,1682886600000
1682886600000,29319.2000000000000000000000000000,29330.0000000000000000000000000000,29283.6400000000000000000000000000,29309.6600000000000000000000000000,54.73830200,1604071.050000000000000000,1682886900000
1682886900000,29309.6600000000000000000000000000,29311.4100000000000000000000000000,29278.5800000000000000000000000000,29298.8000000000000000000000000000,50.81308300,1488577.740000000000000000,1682887200000
1682887200000,29298.8000000000000000000000000000,29335.7200000000000000000000000000,29287.9800000000000000000000000000,29320.0100000000000000000000000000,42.55650900,1247114.720000000000000000,1682887500000
1682887500000,29320.0100000000000000000000000000,29325.0900000000000000000000000000,29285.8300000000000000000000000000,29306.4700000000000000000000000000,49.38729900,1447092.070000000000000000,1682887800000
1682887800000,29306.4700000000000000000000000000,29331.9100000000000000000000000000,29306.4700000000000000000000000000,29330.6800000000000000000000000000,65.48161800,1919905.020000000000000000,1682888100000
1682888100000,29330.6800000000000000000000000000,29334.4700000000000000000000000000,29300.0000000000000000000000000000,29329.9000000000000000000000000000,86.58929000,2538820.130000000000000000,1682888400000
1682888400000,29329.9000000000000000000000000000,29427.2200000000000000000000000000,29316.4000000000000000000000000000,29399.4000000000000000000000000000,92.99407300,2730730.790000000000000000,1682888700000
1682888700000,29399.4000000000000000000000000000,29441.5800000000000000000000000000,29349.5700000000000000000000000000,29423.8800000000000000000000000000,115.96240500,3407549.120000000000000000,1682889000000
1682889000000,29423.7800000000000000000000000000,29447.4000000000000000000000000000,29420.9300000000000000000000000000,29437.7500000000000000000000000000,81.22466800,2390382.150000000000000000,1682889300000
1682889300000,29437.7500000000000000000000000000,29438.4900000000000000000000000000,29364.2600000000000000000000000000,29390.1000000000000000000000000000,44.29890400,1302435.000000000000000000,1682889600000
1682889600000,29390.1000000000000000000000000000,29420.0000000000000000000000000000,29380.0100000000000000000000000000,29402.9300000000000000000000000000,48.26106700,1418971.070000000000000000,1682889900000
1682889900000,29402.9300000000000000000000000000,29478.4300000000000000000000000000,29394.9300000000000000000000000000,29472.6100000000000000000000000000,58.88960700,1733638.650000000000000000,1682890200000
1682890200000,29472.6100000000000000000000000000,29474.2200000000000000000000000000,29401.0600000000000000000000000000,29448.9400000000000000000000000000,36.85933600,1084931.110000000000000000,1682890500000
1682890500000,29448.9400000000000000000000000000,29486.5000000000000000000000000000,29422.7100000000000000000000000000,29438.7700000000000000000000000000,39.47946900,1162189.540000000000000000,1682890800000
1682890800000,29438.7700000000000000000000000000,29455.0000000000000000000000000000,29359.3500000000000000000000000000,29368.6200000000000000000000000000,52.62328900,1548295.190000000000000000,1682891100000
1682891100000,29368.6200000000000000000000000000,29447.9800000000000000000000000000,29368.6200000000000000000000000000,29398.0000000000000000000000000000,63.22558500,1859927.520000000000000000,1682891400000
1682891400000,29398.0000000000000000000000000000,29430.7800000000000000000000000000,29377.6100000000000000000000000000,29426.8100000000000000000000000000,74.04271800,2177502.590000000000000000,1682891700000
1682891700000,29426.8100000000000000000000000000,29429.1400000000000000000000000000,29400.0000000000000000000000000000,29411.2200000000000000000000000000,43.49242700,1279193.490000000000000000,1682892000000
1682892000000,29411.2200000000000000000000000000,29423.2400000000000000000000000000,29377.6200000000000000000000000000,29423.2400000000000000000000000000,93.41083200,2746801.200000000000000000,1682892300000
1682892300000,29423.2400000000000000000000000000,29430.0000000000000000000000000000,29402.4300000000000000000000000000,29415.2000000000000000000000000000,38.30162600,1126735.590000000000000000,1682892600000
1682892600000,29415.2000000000000000000000000000,29415.2000000000000000000000000000,29404.7900000000000000000000000000,29410.6100000000000000000000000000,35.59763300,1046865.280000000000000000,1682892900000
1682892900000,29410.6100000000000000000000000000,29418.4900000000000000000000000000,29389.4300000000000000000000000000,29414.6100000000000000000000000000,51.21385500,1505865.390000000000000000,1682893200000
1682893200000,29414.6200000000000000000000000000,29421.7300000000000000000000000000,29385.0400000000000000000000000000,29393.9600000000000000000000000000,72.96465500,2145193.830000000000000000,1682893500000
1682893500000,29393.9600000000000000000000000000,29418.1200000000000000000000000000,29389.7800000000000000000000000000,29418.1200000000000000000000000000,58.53831900,1721149.910000000000000000,1682893800000
1682893800000,29418.1200000000000000000000000000,29432.1400000000000000000000000000,29367.4200000000000000000000000000,29397.8200000000000000000000000000,46.06018800,1354126.110000000000000000,1682894100000
1682894100000,29397.8200000000000000000000000000,29421.3200000000000000000000000000,29386.6600000000000000000000000000,29405.3600000000000000000000000000,73.91333400,2173253.600000000000000000,1682894400000
1682894400000,29405.3600000000000000000000000000,29405.9100000000000000000000000000,29390.1800000000000000000000000000,29398.3300000000000000000000000000,42.93030600,1262076.200000000000000000,1682894700000
1682894700000,29398.3300000000000000000000000000,29404.0200000000000000000000000000,29374.1500000000000000000000000000,29388.0000000000000000000000000000,72.56749800,2132730.510000000000000000,1682895000000
1682895000000,29388.0000000000000000000000000000,29396.5700000000000000000000000000,29383.5900000000000000000000000000,29388.2800000000000000000000000000,56.47591700,1659809.150000000000000000,1682895300000
1682895300000,29388.2800000000000000000000000000,29388.2800000000000000000000000000,29367.1500000000000000000000000000,29378.7200000000000000000000000000,68.89855300,2023817.080000000000000000,1682895600000
1682895600000,29378.7200000000000000000000000000,29378.7300000000000000000000000000,29328.8200000000000000000000000000,29353.7200000000000000000000000000,69.70328900,2046483.760000000000000000,1682895900000
1682895900000,29353.7200000000000000000000000000,29419.6900000000000000000000000000,29347.0000000000000000000000000000,29419.6800000000000000000000000000,85.16994700,2502109.880000000000000000,1682896200000
1682896200000,29419.6800000000000000000000000000,29420.2200000000000000000000000000,29399.4500000000000000000000000000,29399.4500000000000000000000000000,93.97348000,2763573.640000000000000000,1682896500000
1682896500000,29399.4500000000000000000000000000,29399.4500000000000000000000000000,29329.8100000000000000000000000000,29362.4800000000000000000000000000,94.06179400,2760996.000000000000000000,1682896800000
1682896800000,29362.4800000000000000000000000000,29374.5700000000000000000000000000,29359.1500000000000000000000000000,29374.5300000000000000000000000000,92.38697300,2712984.790000000000000000,1682897100000
1682897100000,29374.5300000000000000000000000000,29391.7600000000000000000000000000,29374.5300000000000000000000000000,29391.7400000000000000000000000000,84.70454200,2488968.660000000000000000,1682897400000
1682897400000,29391.7400000000000000000000000000,29394.9900000000000000000000000000,29365.3200000000000000000000000000,29394.9900000000000000000000000000,76.18318100,2238374.020000000000000000,1682897700000
1682897700000,29394.9900000000000000000000000000,29414.6200000000000000000000000000,29392.3900000000000000000000000000,29411.1700000000000000000000000000,90.91650200,2673546.170000000000000000,1682898000000
1682898000000,29411.1700000000000000000000000000,29417.1400000000000000000000000000,29392.3300000000000000000000000000,29392.3300000000000000000000000000,54.23239900,1594940.230000000000000000,1682898300000
1682898300000,29392.3300000000000000000000000000,29392.3400000000000000000000000000,29295.5300000000000000000000000000,29322.3800000000000000000000000000,37.40664800,1097715.660000000000000000,1682898600000
1682898600000,29322.3800000000000000000000000000,29344.7800000000000000000000000000,29301.0000000000000000000000000000,29309.9800000000000000000000000000,60.23343700,1766147.690000000000000000,1682898900000
1682898900000,29309.9800000000000000000000000000,29309.9900000000000000000000000000,29177.9300000000000000000000000000,29219.2200000000000000000000000000,47.72022200,1397228.060000000000000000,1682899200000
1682899200000,29219.2200000000000000000000000000,29297.4600000000000000000000000000,29215.9300000000000000000000000000,29297.1400000000000000000000000000,74.26521900,2172900.210000000000000000,1682899500000
1682899500000,29297.1400000000000000000000000000,29318.9900000000000000000000000000,29281.1600000000000000000000000000,29311.5800000000000000000000000000,70.37507700,2061701.790000000000000000,1682899800000
1682899800000,29311.5800000000000000000000000000,29318.9900000000000000000000000000,29269.7300000000000000000000000000,29290.0400000000000000000000000000,69.12733300,2025379.030000000000000000,1682900100000
1682900100000,29290.0400000000000000000000000000,29317.0000000000000000000000000000,29277.1600000000000000000000000000,29277.1600000000000000000000000000,59.88489900,1755090.420000000000000000,1682900400000
1682900400000,29277.1600000000000000000000000000,29297.7700000000000000000000000000,29270.8500000000000000000000000000,29296.3600000000000000000000000000,56.07358100,1641985.520000000000000000,1682900700000
1682900700000,29296.3600000000000000000000000000,29312.0000000000000000000000000000,29265.2500000000000000000000000000,29301.7400000000000000000000000000,50.54744200,1480612.010000000000000000,1682901000000
1682901000000,29301.7400000000000000000000000000,29306.3800000000000000000000000000,29285.7300000000000000000000000000,29298.8600000000000000000000000000,51.16383400,1498872.030000000000000000,1682901300000
1682901300000,29298.8600000000000000000000000000,29309.7200000000000000000000000000,29291.1700000000000000000000000000,29306.3100000000000000000000000000,46.37659400,1358753.550000000000000000,1682901600000
1682901600000,29306.3100000000000000000000000000,29306.3100000000000000000000000000,29281.2100000000000000000000000000,29303.7600000000000000000000000000,83.81128100,2455482.350000000000000000,1682901900000
1682901900000,29303.7600000000000000000000000000,29337.3300000000000000000000000000,29281.6400000000000000000000000000,29316.8200000000000000000000000000,65.44665400,1917534.710000000000000000,1682902200000
1682902200000,29316.8200000000000000000000000000,29324.4800000000000000000000000000,29285.6200000000000000000000000000,29285.6200000000000000000000000000,17.96167500,526502.480000000000000000,1682902500000
1682902500000,29285.6200000000000000000000000000,29315.5700000000000000000000000000,29285.6200000000000000000000000000,29315.5700000000000000000000000000,42.65781300,1249839.060000000000000000,1682902800000
1682902800000,29315.5700000000000000000000000000,29315.5700000000000000000000000000,29300.5300000000000000000000000000,29311.7300000000000000000000000000,39.47079900,1156915.090000000000000000,1682903100000
1682903100000,29311.7300000000000000000000000000,29311.7300000000000000000000000000,29285.1300000000000000000000000000,29285.1400000000000000000000000000,16.86787200,494137.240000000000000000,1682903400000
1682903400000,29285.1400000000000000000000000000,29285.1500000000000000000000000000,29243.7900000000000000000000000000,29257.4700000000000000000000000000,55.21497700,1615573.530000000000000000,1682903700000
1682903700000,29257.4700000000000000000000000000,29273.7700000000000000000000000000,29218.0000000000000000000000000000,29218.0000000000000000000000000000,40.82565600,1194243.490000000000000000,1682904000000
1682904000000,29218.0000000000000000000000000000,29241.8100000000000000000000000000,29192.5900000000000000000000000000,29200.4300000000000000000000000000,36.95847500,1080150.830000000000000000,1682904300000
1682904300000,29200.4300000000000000000000000000,29248.3100000000000000000000000000,29189.1500000000000000000000000000,29248.3100000000000000000000000000,55.32822500,1616618.020000000000000000,1682904600000
1682904600000,29248.3100000000000000000000000000,29260.0300000000000000000000000000,29233.4100000000000000000000000000,29233.4400000000000000000000000000,45.77273400,1338651.210000000000000000,1682904900000
1682904900000,29233.4400000000000000000000000000,29234.2800000000000000000000000000,28688.0600000000000000000000000000,28807.3000000000000000000000000000,49.59259200,1446589.770000000000000000,1682905200000
1682905200000,28807.3000000000000000000000000000,28807.4900000000000000000000000000,28654.3400000000000000000000000000,28654.3400000000000000000000000000,51.80957900,1489797.630000000000000000,1682905500000
1682905500000,28654.3400000000000000000000000000,28696.8500000000000000000000000000,28607.8600000000000000000000000000,28664.0300000000000000000000000000,58.97914200,1690244.960000000000000000,1682905800000
1682905800000,28664.0300000000000000000000000000,28684.7900000000000000000000000000,28369.9600000000000000000000000000,28477.3300000000000000000000000000,58.41334600,1665763.880000000000000000,1682906100000
1682906100000,28477.3300000000000000000000000000,28515.3300000000000000000000000000,28427.6600000000000000000000000000,28508.8600000000000000000000000000,63.18443800,1799476.540000000000000000,1682906400000
1682906400000,28508.8600000000000000000000000000,28619.0500000000000000000000000000,28424.0200000000000000000000000000,28600.0200000000000000000000000000,80.07142500,2284343.010000000000000000,1682906700000
1682906700000,28600.0200000000000000000000000000,28609.1700000000000000000000000000,28554.4500000000000000000000000000,28594.2300000000000000000000000000,66.58435000,1902790.620000000000000000,1682907000000
1682907000000,28594.2300000000000000000000000000,28680.3700000000000000000000000000,28567.8500000000000000000000000000,28638.8100000000000000000000000000,80.35918000,2299084.860000000000000000,1682907300000
1682907300000,28638.8100000000000000000000000000,28667.2400000000000000000000000000,28612.7200000000000000000000000000,28665.8500000000000000000000000000,67.72688300,1939920.060000000000000000,1682907600000
1682907600000,28665.8500000000000000000000000000,28665.8500000000000000000000000000,28601.5100000000000000000000000000,28605.3400000000000000000000000000,60.70929800,1738719.770000000000000000,1682907900000
1682907900000,28605.3400000000000000000000000000,28614.7100000000000000000000000000,28554.4500000000000000000000000000,28582.1700000000000000000000000000,55.41655500,1584441.170000000000000000,1682908200000
1682908200000,28582.1700000000000000000000000000,28641.4800000000000000000000000000,28570.9700000000000000000000000000,28628.8800000000000000000000000000,50.99855600,1459659.770000000000000000,1682908500000
1682908500000,28628.8800000000000000000000000000,28628.8800000000000000000000000000,28580.0000000000000000000000000000,28622.5300000000000000000000000000,66.60832200,1906030.960000000000000000,1682908800000
1682908800000,28622.5300000000000000000000000000,28622.6000000000000000000000000000,28580.0000000000000000000000000000,28582.9700000000000000000000000000,58.65714700,1677440.780000000000000000,1682909100000
1682909100000,28582.9700000000000000000000000000,28615.5700000000000000000000000000,28582.9700000000000000000000000000,28606.5500000000000000000000000000,56.97592000,1629718.790000000000000000,1682909400000
1682909400000,28606.5500000000000000000000000000,28606.5600000000000000000000000000,28561.4600000000000000000000000000,28566.7300000000000000000000000000,54.82965000,1567120.650000000000000000,1682909700000
1682909700000,28566.7300000000000000000000000000,28587.9800000000000000000000000000,28533.7000000000000000000000000000,28547.2600000000000000000000000000,54.17186500,1547537.610000000000000000,1682910000000
1682910000000,28547.2600000000000000000000000000,28557.2300000000000000000000000000,28533.1100000000000000000000000000,28554.3500000000000000000000000000,37.78395700,1078669.810000000000000000,1682910300000
1682910300000,28554.3500000000000000000000000000,28554.3500000000000000000000000000,28503.4100000000000000000000000000,28532.7900000000000000000000000000,50.89182400,1452209.750000000000000000,1682910600000
1682910600000,28532.7900000000000000000000000000,28541.2500000000000000000000000000,28468.1000000000000000000000000000,28479.3200000000000000000000000000,57.13678500,1628505.430000000000000000,1682910900000
1682910900000,28479.3200000000000000000000000000,28547.5500000000000000000000000000,28436.2700000000000000000000000000,28547.5500000000000000000000000000,62.93277600,1792514.240000000000000000,1682911200000
1682911200000,28547.5500000000000000000000000000,28551.0300000000000000000000000000,28526.0000000000000000000000000000,28533.1900000000000000000000000000,47.06333000,1342888.010000000000000000,1682911500000
1682911500000,28533.1900000000000000000000000000,28591.9600000000000000000000000000,28529.5000000000000000000000000000,28586.9600000000000000000000000000,60.24373200,1720623.880000000000000000,1682911800000
1682911800000,28586.9600000000000000000000000000,28586.9700000000000000000000000000,28560.2200000000000000000000000000,28565.6300000000000000000000000000,61.87412100,1767591.900000000000000000,1682912100000
1682912100000,28565.6300000000000000000000000000,28584.4300000000000000000000000000,28548.5400000000000000000000000000,28584.4300000000000000000000000000,28.82779700,823343.660000000000000000,1682912400000
1682912400000,28584.4300000000000000000000000000,28591.0000000000000000000000000000,28576.8500000000000000000000000000,28590.2800000000000000000000000000,39.56545300,1130937.050000000000000000,1682912700000
1682912700000,28590.2800000000000000000000000000,28590.2800000000000000000000000000,28566.3700000000000000000000000000,28576.6200000000000000000000000000,49.54536700,1415875.210000000000000000,1682913000000
1682913000000,28576.6200000000000000000000000000,28576.6200000000000000000000000000,28545.1800000000000000000000000000,28570.8600000000000000000000000000,62.87350600,1795386.570000000000000000,1682913300000
1682913300000,28570.8600000000000000000000000000,28570.8700000000000000000000000000,28555.0000000000000000000000000000,28561.0600000000000000000000000000,34.04194000,972250.740000000000000000,1682913600000
1682913600000,28561.0600000000000000000000000000,28582.5200000000000000000000000000,28538.6100000000000000000000000000,28572.5300000000000000000000000000,55.09509700,1574047.820000000000000000,1682913900000
1682913900000,28572.5300000000000000000000000000,28589.8300000000000000000000000000,28565.8400000000000000000000000000,28565.8500000000000000000000000000,56.86085500,1624584.560000000000000000,1682914200000
1682914200000,28565.8500000000000000000000000000,28569.5700000000000000000000000000,28560.0400000000000000000000000000,28564.0100000000000000000000000000,33.30482200,951428.710000000000000000,1682914500000
1682914500000,28564.0100000000000000000000000000,28569.5600000000000000000000000000,28547.1800000000000000000000000000,28547.1800000000000000000000000000,32.08708500,916362.990000000000000000,1682914800000
1682914800000,28547.1800000000000000000000000000,28547.1900000000000000000000000000,28507.6900000000000000000000000000,28512.1900000000000000000000000000,51.16491100,1459342.380000000000000000,1682915100000
1682915100000,28512.1900000000000000000000000000,28542.7800000000000000000000000000,28503.6400000000000000000000000000,28542.7800000000000000000000000000,40.70818200,1161554.060000000000000000,1682915400000
1682915400000,28542.7800000000000000000000000000,28548.2700000000000000000000000000,28530.9700000000000000000000000000,28548.2600000000000000000000000000,37.08243900,1058237.620000000000000000,1682915700000
1682915700000,28548.2600000000000000000000000000,28548.2700000000000000000000000000,28486.2900000000000000000000000000,28543.5600000000000000000000000000,58.97736800,1681324.430000000000000000,1682916000000
1682916000000,28543.5600000000000000000000000000,28546.2800000000000000000000000000,28495.4400000000000000000000000000,28500.2000000000000000000000000000,54.18795100,1545156.460000000000000000,1682916300000
1682916300000,28500.2000000000000000000000000000,28525.5800000000000000000000000000,28495.8100000000000000000000000000,28525.5800000000000000000000000000,33.03418900,941634.980000000000000000,1682916600000
1682916600000,28525.5800000000000000000000000000,28525.5800000000000000000000000000,28520.3900000000000000000000000000,28523.9100000000000000000000000000,10.11504300,288506.170000000000000000,1682916900000
1682916900000,28523.9100000000000000000000000000,28555.0100000000000000000000000000,28521.4300000000000000000000000000,28555.0000000000000000000000000000,17.93990300,512030.090000000000000000,1682917200000
1682917200000,28555.0000000000000000000000000000,28577.0000000000000000000000000000,28533.0900000000000000000000000000,28577.0000000000000000000000000000,57.57238700,1643607.040000000000000000,1682917500000
1682917500000,28577.0000000000000000000000000000,28627.5900000000000000000000000000,28576.9900000000000000000000000000,28608.5500000000000000000000000000,42.84422200,1225683.600000000000000000,1682917800000
1682917800000,28608.5500000000000000000000000000,28631.0800000000000000000000000000,28588.0000000000000000000000000000,28631.0800000000000000000000000000,47.28519100,1352481.070000000000000000,1682918100000
1682918100000,28631.0800000000000000000000000000,28635.5300000000000000000000000000,28610.9500000000000000000000000000,28626.0700000000000000000000000000,53.31809500,1526015.520000000000000000,1682918400000
1682918400000,28626.0700000000000000000000000000,28626.0800000000000000000000000000,28601.2600000000000000000000000000,28601.2600000000000000000000000000,40.08217900,1146995.340000000000000000,1682918700000
1682918700000,28601.2600000000000000000000000000,28601.2700000000000000000000000000,28550.7100000000000000000000000000,28550.7200000000000000000000000000,41.25281900,1178644.400000000000000000,1682919000000
1682919000000,28550.7200000000000000000000000000,28550.7200000000000000000000000000,28511.0800000000000000000000000000,28517.5700000000000000000000000000,47.89928800,1366106.360000000000000000,1682919300000
1682919300000,28517.5700000000000000000000000000,28517.5800000000000000000000000000,28440.0000000000000000000000000000,28476.3500000000000000000000000000,33.46411400,953173.530000000000000000,1682919600000
